trace_id,event_name,start_time,start_weekday,end_time,duration,resource,adaptation_action
291,C,2022-08-25 12:00:00+00:00,3,2022-08-25 13:00:00+00:00,60.0,Default Resource-000006,no-action
291,D,2022-08-25 13:00:00+00:00,3,2022-08-25 13:30:00+00:00,30.0,Default Resource-000003,no-action
291,E,2022-08-25 13:30:00+00:00,3,2022-08-25 14:00:00+00:00,30.0,Default Resource-000010,no-action
291,F,2022-08-25 14:00:00+00:00,3,2022-08-25 14:30:00+00:00,30.0,Default Resource-000007,no-action
291,process end event,2022-08-25 14:30:00+00:00,3,2022-08-25 14:30:00+00:00,0.0,NA,no-action
292,process start event,2022-08-25 11:00:00+00:00,3,2022-08-25 11:00:00+00:00,0.0,NA,no-action
292,A,2022-08-25 11:00:00+00:00,3,2022-08-25 11:30:00+00:00,30.0,Default Resource-000008,no-action
292,B,2022-08-25 11:30:00+00:00,3,2022-08-25 12:20:00+00:00,50.0,Default Resource-000005,no-action
292,C,2022-08-25 12:20:00+00:00,3,2022-08-25 12:50:00+00:00,30.0,Default Resource-000002,no-action
292,D,2022-08-25 12:50:00+00:00,3,2022-08-25 13:20:00+00:00,30.0,Default Resource-000009,no-action
292,E,2022-08-25 13:20:00+00:00,3,2022-08-25 13:50:00+00:00,30.0,Default Resource-000006,no-action
292,F,2022-08-25 13:50:00+00:00,3,2022-08-25 14:20:00+00:00,30.0,Default Resource-000003,no-action
292,process end event,2022-08-25 14:20:00+00:00,3,2022-08-25 14:20:00+00:00,0.0,NA,no-action
293,process start event,2022-08-25 11:30:00+00:00,3,2022-08-25 11:30:00+00:00,0.0,NA,no-action
293,A,2022-08-25 11:30:00+00:00,3,2022-08-25 12:00:00+00:00,30.0,Default Resource-000004,no-action
293,B,2022-08-25 12:00:00+00:00,3,2022-08-25 12:40:00+00:00,40.0,Default Resource-000001,no-action
293,C,2022-08-25 12:40:00+00:00,3,2022-08-25 13:40:00+00:00,60.0,Default Resource-000008,no-action
293,D,2022-08-25 13:40:00+00:00,3,2022-08-25 14:10:00+00:00,30.0,Default Resource-000005,no-action
293,E,2022-08-25 14:10:00+00:00,3,2022-08-25 14:40:00+00:00,30.0,Default Resource-000002,no-action
293,F,2022-08-25 14:40:00+00:00,3,2022-08-25 15:10:00+00:00,30.0,Default Resource-000009,no-action
293,process end event,2022-08-25 15:10:00+00:00,3,2022-08-25 15:10:00+00:00,0.0,NA,no-action
294,process start event,2022-08-25 12:00:00+00:00,3,2022-08-25 12:00:00+00:00,0.0,NA,no-action
294,A,2022-08-25 12:00:00+00:00,3,2022-08-25 12:30:00+00:00,30.0,Default Resource-000010,no-action
294,B,2022-08-25 12:30:00+00:00,3,2022-08-25 13:00:00+00:00,30.0,Default Resource-000007,no-action
294,C,2022-08-25 13:00:00+00:00,3,2022-08-25 14:30:00+00:00,90.0,Default Resource-000004,no-action
294,D,2022-08-25 14:30:00+00:00,3,2022-08-25 15:00:00+00:00,30.0,Default Resource-000001,no-action
294,E,2022-08-25 15:00:00+00:00,3,2022-08-25 15:30:00+00:00,30.0,Default Resource-000008,no-action
294,F,2022-08-25 15:30:00+00:00,3,2022-08-25 16:00:00+00:00,30.0,Default Resource-000005,no-action
294,process end event,2022-08-25 16:00:00+00:00,3,2022-08-25 16:00:00+00:00,0.0,NA,no-action
295,process start event,2022-08-25 12:30:00+00:00,3,2022-08-25 12:30:00+00:00,0.0,NA,no-action
295,A,2022-08-25 12:30:00+00:00,3,2022-08-25 13:00:00+00:00,30.0,Default Resource-000006,no-action
295,B,2022-08-25 13:00:00+00:00,3,2022-08-25 13:40:00+00:00,40.0,Default Resource-000003,no-action
295,C,2022-08-25 13:40:00+00:00,3,2022-08-25 14:40:00+00:00,60.0,Default Resource-000010,no-action
295,D,2022-08-25 14:40:00+00:00,3,2022-08-25 15:10:00+00:00,30.0,Default Resource-000007,no-action
295,E,2022-08-25 15:10:00+00:00,3,2022-08-25 15:40:00+00:00,30.0,Default Resource-000004,no-action
295,F,2022-08-25 15:40:00+00:00,3,2022-08-25 16:10:00+00:00,30.0,Default Resource-000001,no-action
295,process end event,2022-08-25 16:10:00+00:00,3,2022-08-25 16:10:00+00:00,0.0,NA,no-action
296,process start event,2022-08-25 13:00:00+00:00,3,2022-08-25 13:00:00+00:00,0.0,NA,no-action
296,A,2022-08-25 13:00:00+00:00,3,2022-08-25 13:30:00+00:00,30.0,Default Resource-000002,no-action
296,B,2022-08-25 13:30:00+00:00,3,2022-08-25 14:20:00+00:00,50.0,Default Resource-000009,no-action
296,C,2022-08-25 14:20:00+00:00,3,2022-08-25 14:50:00+00:00,30.0,Default Resource-000006,no-action
296,D,2022-08-25 14:50:00+00:00,3,2022-08-25 15:20:00+00:00,30.0,Default Resource-000003,no-action
296,E,2022-08-25 15:20:00+00:00,3,2022-08-25 15:50:00+00:00,30.0,Default Resource-000010,no-action
296,F,2022-08-25 15:50:00+00:00,3,2022-08-25 16:20:00+00:00,30.0,Default Resource-000007,no-action
296,process end event,2022-08-25 16:20:00+00:00,3,2022-08-25 16:20:00+00:00,0.0,NA,no-action
297,process start event,2022-08-25 13:30:00+00:00,3,2022-08-25 13:30:00+00:00,0.0,NA,no-action
297,A,2022-08-25 13:30:00+00:00,3,2022-08-25 14:00:00+00:00,30.0,Default Resource-000008,no-action
297,B,2022-08-25 14:00:00+00:00,3,2022-08-25 15:00:00+00:00,60.0,Default Resource-000005,no-action
297,C,2022-08-25 15:00:00+00:00,3,2022-08-25 16:00:00+00:00,60.0,Default Resource-000002,no-action
297,D,2022-08-25 16:00:00+00:00,3,2022-08-25 16:30:00+00:00,30.0,Default Resource-000009,no-action
297,E,2022-08-25 16:30:00+00:00,3,2022-08-25 17:00:00+00:00,30.0,Default Resource-000006,no-action
297,F,2022-08-25 17:00:00+00:00,3,2022-08-25 17:30:00+00:00,30.0,Default Resource-000003,no-action
297,process end event,2022-08-25 17:30:00+00:00,3,2022-08-25 17:30:00+00:00,0.0,NA,no-action
298,process start event,2022-08-25 14:00:00+00:00,3,2022-08-25 14:00:00+00:00,0.0,NA,skip
298,A,2022-08-25 14:00:00+00:00,3,2022-08-25 14:30:00+00:00,30.0,Default Resource-000004,skip
298,B,2022-08-25 14:30:00+00:00,3,2022-08-25 15:20:00+00:00,50.0,Default Resource-000001,skip
298,C,2022-08-25 15:20:00+00:00,3,2022-08-25 16:50:00+00:00,90.0,Default Resource-000008,skip
298,D,2022-08-25 16:50:00+00:00,3,2022-08-25 17:20:00+00:00,30.0,Default Resource-000005,skip
298,F,2022-08-25 17:50:00+00:00,3,2022-08-25 18:20:00+00:00,30.0,Default Resource-000009,skip
298,process end event,2022-08-25 18:20:00+00:00,3,2022-08-25 18:20:00+00:00,0.0,NA,skip
299,process start event,2022-08-25 14:30:00+00:00,3,2022-08-25 14:30:00+00:00,0.0,NA,skip
299,A,2022-08-25 14:30:00+00:00,3,2022-08-25 15:00:00+00:00,30.0,Default Resource-000010,skip
299,B,2022-08-25 15:00:00+00:00,3,2022-08-25 15:40:00+00:00,40.0,Default Resource-000007,skip
299,C,2022-08-25 15:40:00+00:00,3,2022-08-25 16:40:00+00:00,60.0,Default Resource-000004,skip
299,D,2022-08-25 16:40:00+00:00,3,2022-08-25 17:10:00+00:00,30.0,Default Resource-000001,skip
299,F,2022-08-25 17:40:00+00:00,3,2022-08-26 10:10:00+00:00,990.0,Default Resource-000005,skip
299,process end event,2022-08-26 10:10:00+00:00,4,2022-08-26 10:10:00+00:00,0.0,NA,skip
300,process start event,2022-08-25 15:00:00+00:00,3,2022-08-25 15:00:00+00:00,0.0,NA,skip
300,A,2022-08-25 15:00:00+00:00,3,2022-08-25 15:30:00+00:00,30.0,Default Resource-000006,skip
300,B,2022-08-25 15:30:00+00:00,3,2022-08-25 16:00:00+00:00,30.0,Default Resource-000003,skip
300,C,2022-08-25 16:00:00+00:00,3,2022-08-25 16:30:00+00:00,30.0,Default Resource-000010,skip
300,D,2022-08-25 16:30:00+00:00,3,2022-08-25 17:00:00+00:00,30.0,Default Resource-000007,skip
300,F,2022-08-26 09:30:00+00:00,4,2022-08-26 10:00:00+00:00,30.0,Default Resource-000001,skip
300,process end event,2022-08-26 10:00:00+00:00,4,2022-08-26 10:00:00+00:00,0.0,NA,skip
301,process start event,2022-08-25 15:30:00+00:00,3,2022-08-25 15:30:00+00:00,0.0,NA,skip
301,A,2022-08-25 15:30:00+00:00,3,2022-08-25 16:00:00+00:00,30.0,Default Resource-000002,skip
301,B,2022-08-25 16:00:00+00:00,3,2022-08-25 16:40:00+00:00,40.0,Default Resource-000009,skip
301,C,2022-08-25 16:40:00+00:00,3,2022-08-25 17:40:00+00:00,60.0,Default Resource-000006,skip
301,D,2022-08-25 17:40:00+00:00,3,2022-08-26 10:10:00+00:00,990.0,Default Resource-000003,skip
301,F,2022-08-26 10:40:00+00:00,4,2022-08-26 11:10:00+00:00,30.0,Default Resource-000007,skip
301,process end event,2022-08-26 11:10:00+00:00,4,2022-08-26 11:10:00+00:00,0.0,NA,skip
302,process start event,2022-08-25 16:00:00+00:00,3,2022-08-25 16:00:00+00:00,0.0,NA,skip
302,A,2022-08-25 16:00:00+00:00,3,2022-08-25 16:30:00+00:00,30.0,Default Resource-000008,skip
302,B,2022-08-25 16:30:00+00:00,3,2022-08-25 17:20:00+00:00,50.0,Default Resource-000005,skip
302,C,2022-08-25 17:20:00+00:00,3,2022-08-25 18:50:00+00:00,90.0,Default Resource-000002,skip
302,D,2022-08-25 18:50:00+00:00,3,2022-08-25 19:20:00+00:00,30.0,Default Resource-000009,skip
302,F,2022-08-25 19:50:00+00:00,3,2022-08-25 20:20:00+00:00,30.0,Default Resource-000003,skip
302,process end event,2022-08-25 20:20:00+00:00,3,2022-08-25 20:20:00+00:00,0.0,NA,skip
303,process start event,2022-08-25 16:30:00+00:00,3,2022-08-25 16:30:00+00:00,0.0,NA,no-action
303,A,2022-08-25 16:30:00+00:00,3,2022-08-25 17:00:00+00:00,30.0,Default Resource-000004,no-action
303,B,2022-08-25 17:00:00+00:00,3,2022-08-25 18:00:00+00:00,60.0,Default Resource-000001,no-action
303,C,2022-08-25 18:00:00+00:00,3,2022-08-25 19:00:00+00:00,60.0,Default Resource-000008,no-action
303,D,2022-08-25 19:00:00+00:00,3,2022-08-25 19:30:00+00:00,30.0,Default Resource-000005,no-action
303,E,2022-08-25 19:30:00+00:00,3,2022-08-25 20:00:00+00:00,30.0,Default Resource-000002,no-action
303,F,2022-08-25 20:00:00+00:00,3,2022-08-25 20:30:00+00:00,30.0,Default Resource-000009,no-action
303,process end event,2022-08-25 20:30:00+00:00,3,2022-08-25 20:30:00+00:00,0.0,NA,no-action
304,process start event,2022-08-25 17:00:00+00:00,3,2022-08-25 17:00:00+00:00,0.0,NA,skip
304,A,2022-08-25 17:00:00+00:00,3,2022-08-26 09:30:00+00:00,990.0,Default Resource-000010,skip
304,B,2022-08-26 09:30:00+00:00,4,2022-08-26 10:20:00+00:00,50.0,Default Resource-000007,skip
304,C,2022-08-26 10:20:00+00:00,4,2022-08-26 10:50:00+00:00,30.0,Default Resource-000004,skip
304,D,2022-08-26 10:50:00+00:00,4,2022-08-26 11:20:00+00:00,30.0,Default Resource-000001,skip
304,F,2022-08-26 11:50:00+00:00,4,2022-08-26 12:20:00+00:00,30.0,Default Resource-000005,skip
304,process end event,2022-08-26 12:20:00+00:00,4,2022-08-26 12:20:00+00:00,0.0,NA,skip
305,process start event,2022-08-26 09:30:00+00:00,4,2022-08-26 09:30:00+00:00,0.0,NA,no-action
305,A,2022-08-26 09:30:00+00:00,4,2022-08-26 10:00:00+00:00,30.0,Default Resource-000006,no-action
305,B,2022-08-26 10:00:00+00:00,4,2022-08-26 10:40:00+00:00,40.0,Default Resource-000003,no-action
305,C,2022-08-26 10:40:00+00:00,4,2022-08-26 11:40:00+00:00,60.0,Default Resource-000010,no-action
305,D,2022-08-26 11:40:00+00:00,4,2022-08-26 12:10:00+00:00,30.0,Default Resource-000007,no-action
305,E,2022-08-26 12:10:00+00:00,4,2022-08-26 12:40:00+00:00,30.0,Default Resource-000004,no-action
305,F,2022-08-26 12:40:00+00:00,4,2022-08-26 13:10:00+00:00,30.0,Default Resource-000001,no-action
305,process end event,2022-08-26 13:10:00+00:00,4,2022-08-26 13:10:00+00:00,0.0,NA,no-action
306,process start event,2022-08-26 10:00:00+00:00,4,2022-08-26 10:00:00+00:00,0.0,NA,no-action
306,A,2022-08-26 10:00:00+00:00,4,2022-08-26 10:30:00+00:00,30.0,Default Resource-000002,no-action
306,B,2022-08-26 10:30:00+00:00,4,2022-08-26 11:00:00+00:00,30.0,Default Resource-000009,no-action
306,C,2022-08-26 11:00:00+00:00,4,2022-08-26 12:30:00+00:00,90.0,Default Resource-000006,no-action
306,D,2022-08-26 12:30:00+00:00,4,2022-08-26 13:00:00+00:00,30.0,Default Resource-000003,no-action
306,E,2022-08-26 13:00:00+00:00,4,2022-08-26 13:30:00+00:00,30.0,Default Resource-000010,no-action
306,F,2022-08-26 13:30:00+00:00,4,2022-08-26 14:00:00+00:00,30.0,Default Resource-000007,no-action
306,process end event,2022-08-26 14:00:00+00:00,4,2022-08-26 14:00:00+00:00,0.0,NA,no-action
307,process start event,2022-08-26 10:30:00+00:00,4,2022-08-26 10:30:00+00:00,0.0,NA,no-action
307,A,2022-08-26 10:30:00+00:00,4,2022-08-26 11:00:00+00:00,30.0,Default Resource-000008,no-action
307,B,2022-08-26 11:00:00+00:00,4,2022-08-26 11:40:00+00:00,40.0,Default Resource-000005,no-action
307,C,2022-08-26 11:40:00+00:00,4,2022-08-26 12:40:00+00:00,60.0,Default Resource-000002,no-action
307,D,2022-08-26 12:40:00+00:00,4,2022-08-26 13:10:00+00:00,30.0,Default Resource-000009,no-action
307,E,2022-08-26 13:10:00+00:00,4,2022-08-26 13:40:00+00:00,30.0,Default Resource-000006,no-action
307,F,2022-08-26 13:40:00+00:00,4,2022-08-26 14:10:00+00:00,30.0,Default Resource-000003,no-action
307,process end event,2022-08-26 14:10:00+00:00,4,2022-08-26 14:10:00+00:00,0.0,NA,no-action
308,process start event,2022-08-26 11:00:00+00:00,4,2022-08-26 11:00:00+00:00,0.0,NA,no-action
308,A,2022-08-26 11:00:00+00:00,4,2022-08-26 11:30:00+00:00,30.0,Default Resource-000004,no-action
308,B,2022-08-26 11:30:00+00:00,4,2022-08-26 12:20:00+00:00,50.0,Default Resource-000001,no-action
308,C,2022-08-26 12:20:00+00:00,4,2022-08-26 12:50:00+00:00,30.0,Default Resource-000008,no-action
308,D,2022-08-26 12:50:00+00:00,4,2022-08-26 13:20:00+00:00,30.0,Default Resource-000005,no-action
308,E,2022-08-26 13:20:00+00:00,4,2022-08-26 13:50:00+00:00,30.0,Default Resource-000002,no-action
308,F,2022-08-26 13:50:00+00:00,4,2022-08-26 14:20:00+00:00,30.0,Default Resource-000009,no-action
308,process end event,2022-08-26 14:20:00+00:00,4,2022-08-26 14:20:00+00:00,0.0,NA,no-action
309,process start event,2022-08-26 11:30:00+00:00,4,2022-08-26 11:30:00+00:00,0.0,NA,no-action
309,A,2022-08-26 11:30:00+00:00,4,2022-08-26 12:00:00+00:00,30.0,Default Resource-000010,no-action
309,B,2022-08-26 12:00:00+00:00,4,2022-08-26 13:00:00+00:00,60.0,Default Resource-000007,no-action
309,C,2022-08-26 13:00:00+00:00,4,2022-08-26 14:00:00+00:00,60.0,Default Resource-000004,no-action
309,D,2022-08-26 14:00:00+00:00,4,2022-08-26 14:30:00+00:00,30.0,Default Resource-000001,no-action
309,E,2022-08-26 14:30:00+00:00,4,2022-08-26 15:00:00+00:00,30.0,Default Resource-000008,no-action
309,F,2022-08-26 15:00:00+00:00,4,2022-08-26 15:30:00+00:00,30.0,Default Resource-000005,no-action
309,process end event,2022-08-26 15:30:00+00:00,4,2022-08-26 15:30:00+00:00,0.0,NA,no-action
310,process start event,2022-08-26 12:00:00+00:00,4,2022-08-26 12:00:00+00:00,0.0,NA,skip
310,A,2022-08-26 12:00:00+00:00,4,2022-08-26 12:30:00+00:00,30.0,Default Resource-000006,skip
310,B,2022-08-26 12:30:00+00:00,4,2022-08-26 13:20:00+00:00,50.0,Default Resource-000003,skip
310,C,2022-08-26 13:20:00+00:00,4,2022-08-26 14:50:00+00:00,90.0,Default Resource-000010,skip
310,D,2022-08-26 14:50:00+00:00,4,2022-08-26 15:20:00+00:00,30.0,Default Resource-000007,skip
310,F,2022-08-26 15:50:00+00:00,4,2022-08-26 16:20:00+00:00,30.0,Default Resource-000001,skip
310,process end event,2022-08-26 16:20:00+00:00,4,2022-08-26 16:20:00+00:00,0.0,NA,skip
311,process start event,2022-08-26 12:30:00+00:00,4,2022-08-26 12:30:00+00:00,0.0,NA,no-action
311,A,2022-08-26 12:30:00+00:00,4,2022-08-26 13:00:00+00:00,30.0,Default Resource-000002,no-action
311,B,2022-08-26 13:00:00+00:00,4,2022-08-26 13:40:00+00:00,40.0,Default Resource-000009,no-action
311,C,2022-08-26 13:40:00+00:00,4,2022-08-26 14:40:00+00:00,60.0,Default Resource-000006,no-action
311,D,2022-08-26 14:40:00+00:00,4,2022-08-26 15:10:00+00:00,30.0,Default Resource-000003,no-action
311,E,2022-08-26 15:10:00+00:00,4,2022-08-26 15:40:00+00:00,30.0,Default Resource-000010,no-action
311,F,2022-08-26 15:40:00+00:00,4,2022-08-26 16:10:00+00:00,30.0,Default Resource-000007,no-action
311,process end event,2022-08-26 16:10:00+00:00,4,2022-08-26 16:10:00+00:00,0.0,NA,no-action
312,process start event,2022-08-26 13:00:00+00:00,4,2022-08-26 13:00:00+00:00,0.0,NA,insert
312,A,2022-08-26 13:00:00+00:00,4,2022-08-26 13:30:00+00:00,30.0,Default Resource-000008,insert
312,B,2022-08-26 13:30:00+00:00,4,2022-08-26 14:00:00+00:00,30.0,Default Resource-000005,insert
312,C,2022-08-26 14:00:00+00:00,4,2022-08-26 14:30:00+00:00,30.0,Default Resource-000002,insert
312,D,2022-08-26 14:30:00+00:00,4,2022-08-26 15:00:00+00:00,30.0,Default Resource-000009,insert
312,E,2022-08-26 15:00:00+00:00,4,2022-08-26 15:30:00+00:00,30.0,Default Resource-000006,insert
312,F,2022-08-26 15:30:00+00:00,4,2022-08-26 16:00:00+00:00,30.0,Default Resource-000003,insert
312,I,2022-08-26 16:00:00+00:00,4,2022-08-26 16:30:00+00:00,30.0,Inserted_Activity_resource,insert
312,process end event,2022-08-26 16:00:00+00:00,4,2022-08-26 16:00:00+00:00,0.0,NA,insert
313,process start event,2022-08-26 13:30:00+00:00,4,2022-08-26 13:30:00+00:00,0.0,NA,no-action
313,A,2022-08-26 13:30:00+00:00,4,2022-08-26 14:00:00+00:00,30.0,Default Resource-000004,no-action
313,B,2022-08-26 14:00:00+00:00,4,2022-08-26 14:40:00+00:00,40.0,Default Resource-000001,no-action
313,C,2022-08-26 14:40:00+00:00,4,2022-08-26 15:40:00+00:00,60.0,Default Resource-000008,no-action
313,D,2022-08-26 15:40:00+00:00,4,2022-08-26 16:10:00+00:00,30.0,Default Resource-000005,no-action
313,E,2022-08-26 16:10:00+00:00,4,2022-08-26 16:40:00+00:00,30.0,Default Resource-000002,no-action
313,F,2022-08-26 16:40:00+00:00,4,2022-08-26 17:10:00+00:00,30.0,Default Resource-000009,no-action
313,process end event,2022-08-26 17:10:00+00:00,4,2022-08-26 17:10:00+00:00,0.0,NA,no-action
314,process start event,2022-08-26 14:00:00+00:00,4,2022-08-26 14:00:00+00:00,0.0,NA,skip
314,A,2022-08-26 14:00:00+00:00,4,2022-08-26 14:30:00+00:00,30.0,Default Resource-000010,skip
314,B,2022-08-26 14:30:00+00:00,4,2022-08-26 15:20:00+00:00,50.0,Default Resource-000007,skip
314,C,2022-08-26 15:20:00+00:00,4,2022-08-26 16:50:00+00:00,90.0,Default Resource-000004,skip
314,D,2022-08-26 16:50:00+00:00,4,2022-08-26 17:20:00+00:00,30.0,Default Resource-000001,skip
314,F,2022-08-26 17:50:00+00:00,4,2022-08-26 18:20:00+00:00,30.0,Default Resource-000005,skip
314,process end event,2022-08-26 18:20:00+00:00,4,2022-08-26 18:20:00+00:00,0.0,NA,skip
315,process start event,2022-08-26 14:30:00+00:00,4,2022-08-26 14:30:00+00:00,0.0,NA,skip
315,A,2022-08-26 14:30:00+00:00,4,2022-08-26 15:00:00+00:00,30.0,Default Resource-000006,skip
315,B,2022-08-26 15:00:00+00:00,4,2022-08-26 16:00:00+00:00,60.0,Default Resource-000003,skip
315,C,2022-08-26 16:00:00+00:00,4,2022-08-26 17:00:00+00:00,60.0,Default Resource-000010,skip
315,D,2022-08-26 17:00:00+00:00,4,2022-08-26 17:30:00+00:00,30.0,Default Resource-000007,skip
315,F,2022-08-26 18:00:00+00:00,4,2022-08-29 10:30:00+00:00,3870.0,Default Resource-000001,skip
315,process end event,2022-08-29 10:30:00+00:00,0,2022-08-29 10:30:00+00:00,0.0,NA,skip
316,process start event,2022-08-26 15:00:00+00:00,4,2022-08-26 15:00:00+00:00,0.0,NA,skip
316,A,2022-08-26 15:00:00+00:00,4,2022-08-26 15:30:00+00:00,30.0,Default Resource-000002,skip
316,B,2022-08-26 15:30:00+00:00,4,2022-08-26 16:20:00+00:00,50.0,Default Resource-000009,skip
316,C,2022-08-26 16:20:00+00:00,4,2022-08-26 16:50:00+00:00,30.0,Default Resource-000006,skip
316,D,2022-08-26 16:50:00+00:00,4,2022-08-26 17:20:00+00:00,30.0,Default Resource-000003,skip
316,F,2022-08-29 09:50:00+00:00,0,2022-08-29 10:20:00+00:00,30.0,Default Resource-000007,skip
316,process end event,2022-08-29 10:20:00+00:00,0,2022-08-29 10:20:00+00:00,0.0,NA,skip
317,process start event,2022-08-26 15:30:00+00:00,4,2022-08-26 15:30:00+00:00,0.0,NA,skip
317,A,2022-08-26 15:30:00+00:00,4,2022-08-26 16:00:00+00:00,30.0,Default Resource-000008,skip
317,B,2022-08-26 16:00:00+00:00,4,2022-08-26 16:40:00+00:00,40.0,Default Resource-000005,skip
317,C,2022-08-26 16:40:00+00:00,4,2022-08-26 17:40:00+00:00,60.0,Default Resource-000002,skip
317,D,2022-08-26 17:40:00+00:00,4,2022-08-29 10:10:00+00:00,3870.0,Default Resource-000009,skip
317,F,2022-08-29 10:40:00+00:00,0,2022-08-29 11:10:00+00:00,30.0,Default Resource-000003,skip
317,process end event,2022-08-29 11:10:00+00:00,0,2022-08-29 11:10:00+00:00,0.0,NA,skip
318,process start event,2022-08-26 16:00:00+00:00,4,2022-08-26 16:00:00+00:00,0.0,NA,no-action
318,A,2022-08-26 16:00:00+00:00,4,2022-08-26 16:30:00+00:00,30.0,Default Resource-000004,no-action
318,B,2022-08-26 16:30:00+00:00,4,2022-08-26 17:00:00+00:00,30.0,Default Resource-000001,no-action
318,C,2022-08-26 17:00:00+00:00,4,2022-08-26 18:30:00+00:00,90.0,Default Resource-000008,no-action
318,D,2022-08-26 18:30:00+00:00,4,2022-08-26 19:00:00+00:00,30.0,Default Resource-000005,no-action
318,E,2022-08-26 19:00:00+00:00,4,2022-08-26 19:30:00+00:00,30.0,Default Resource-000002,no-action
318,F,2022-08-26 19:30:00+00:00,4,2022-08-26 20:00:00+00:00,30.0,Default Resource-000009,no-action
318,process end event,2022-08-26 20:00:00+00:00,4,2022-08-26 20:00:00+00:00,0.0,NA,no-action
319,process start event,2022-08-26 16:30:00+00:00,4,2022-08-26 16:30:00+00:00,0.0,NA,no-action
319,A,2022-08-26 16:30:00+00:00,4,2022-08-26 17:00:00+00:00,30.0,Default Resource-000010,no-action
319,B,2022-08-26 17:00:00+00:00,4,2022-08-26 17:40:00+00:00,40.0,Default Resource-000007,no-action
319,C,2022-08-26 17:40:00+00:00,4,2022-08-26 18:40:00+00:00,60.0,Default Resource-000004,no-action
